ts,laeq,lceq,lzeq,PM1.0,PM2.5,PM10,engine,machinery_impact,non_machinery_impact,powered_saw,human_voice,temp_c,rel_humid,PM2.5_adj
2022-06-16 17:47:00-04:00,58.5375,68.2389,69.7741,1.0652,1.3685,1.7491,0.5198,0.2131,0.1153,0.0143,0.2146,20.22,86.0,7.5869
2022-06-16 17:48:00-04:00,55.4738,66.3011,67.519,0.7357,0.9095,1.0812,0.5254,0.1918,0.1325,0.0145,0.1675,20.22,86.0,7.4845
2022-06-16 17:49:00-04:00,59.0268,66.8426,68.2648,0.7784,1.0535,1.2169,0.5157,0.1462,0.1486,0.0104,0.1387,20.22,86.0,7.5205
2022-06-16 17:50:00-04:00,54.4376,65.855,67.4084,1.0646,1.474,1.6899,0.5071,0.1997,0.1483,0.0182,0.1715,20.22,86.0,7.62
2022-06-16 17:51:00-04:00,58.696,67.6194,68.7727,1.2814,1.8833,2.2891,0.5269,0.2163,0.1283,0.0177,0.1497,20.22,86.0,7.7471
2022-06-16 17:52:00-04:00,58.7502,67.7709,68.9379,1.1847,1.6275,1.8668,0.5011,0.192,0.1341,0.0108,0.1471,20.22,86.0,7.6239
2022-06-16 17:53:00-04:00,56.0464,63.9098,65.3105,1.103,1.489,1.6598,0.505,0.1934,0.1563,0.0115,0.1524,20.22,86.0,7.62
2022-06-16 17:54:00-04:00,57.0299,65.1032,66.3684,0.8899,1.1084,1.2602,0.4643,0.2117,0.1602,0.0151,0.1848,20.28,86.0,7.541
2022-06-16 17:55:00-04:00,57.4122,64.2657,65.2507,1.1828,1.8244,2.2256,0.4459,0.2355,0.1488,0.014,0.199,20.28,86.0,7.7377
2022-06-16 17:56:00-04:00,55.0621,62.9989,64.1857,0.8043,1.0357,1.2541,0.4925,0.2061,0.1524,0.0142,0.1696,20.28,86.0,7.5239
2022-06-16 17:57:00-04:00,59.5439,69.1264,70.2515,0.8171,1.0645,1.1901,0.5224,0.1655,0.1318,0.0103,0.1863,20.28,86.0,7.5239
2022-06-16 17:58:00-04:00,56.6601,65.8645,67.1981,0.9653,1.3068,1.41,0.5082,0.2069,0.1495,0.0136,0.1453,20.28,86.0,7.5729
2022-06-16 17:59:00-04:00,59.8681,68.9713,69.9123,0.952,1.4548,1.6895,0.5818,0.2252,0.1272,0.0112,0.1313,20.28,86.0,7.6214
2022-06-16 18:00:00-04:00,59.8686,68.4966,69.8865,1.0554,1.5045,1.7631,0.5364,0.1783,0.1614,0.0136,0.1605,20.28,86.0,7.6304
2022-06-16 18:01:00-04:00,57.8325,64.7984,66.1513,1.2067,1.7232,2.1164,0.5282,0.2001,0.1459,0.0144,0.1422,20.28,86.0,7.6779
2022-06-16 18:02:00-04:00,57.5583,63.678,65.0396,1.1936,1.7056,1.9406,0.5284,0.2149,0.1479,0.0155,0.1388,20.28,86.0,7.6664
2022-06-16 18:03:00-04:00,56.2609,64.2542,65.4145,1.3793,2.0251,2.3746,0.4571,0.2099,0.1506,0.0146,0.174,20.28,86.0,7.8246
2022-06-16 18:04:00-04:00,58.625,66.534,67.9776,1.0219,1.4879,1.71,0.503,0.2019,0.1237,0.013,0.2247,20.22,87.0,7.7638
2022-06-16 18:05:00-04:00,56.9909,64.3116,65.6533,1.0806,1.5304,1.6705,0.5192,0.1989,0.1454,0.0158,0.1604,20.22,87.0,7.7795
2022-06-16 18:06:00-04:00,58.7864,69.9,70.9533,1.0088,1.3551,1.49,0.4933,0.2177,0.1423,0.0139,0.1733,20.22,87.0,7.7446
2022-06-16 18:07:00-04:00,55.3752,65.0145,66.7846,1.2445,1.7906,2.2295,0.4918,0.2187,0.1535,0.0134,0.1772,20.22,87.0,7.8061
2022-06-16 18:08:00-04:00,56.7089,65.6295,67.1037,1.399,1.8669,2.1753,0.4985,0.2204,0.1304,0.0155,0.1666,20.22,87.0,7.8258
2022-06-16 18:09:00-04:00,54.0785,62.5739,63.885,1.2647,1.8535,2.2056,0.4467,0.2248,0.1625,0.0155,0.1805,20.22,88.0,7.673
2022-06-16 18:10:00-04:00,58.373,65.6229,67.4409,1.0047,1.464,1.66,0.5245,0.1835,0.1439,0.0152,0.163,20.22,88.0,7.5839
2022-06-16 18:11:00-04:00,56.859,65.3971,67.274,1.1411,1.692,1.9205,0.5311,0.2205,0.1502,0.0189,0.161,20.22,88.0,7.6123
2022-06-16 18:12:00-04:00,57.641,66.2594,67.2527,1.2568,1.7283,2.0475,0.5261,0.2238,0.1362,0.0152,0.1598,20.22,88.0,7.6238
2022-06-16 18:13:00-04:00,60.4576,67.2096,68.4144,1.3955,1.9114,2.0751,0.4853,0.2424,0.1448,0.0144,0.1861,20.22,88.0,7.675
2022-06-16 18:14:00-04:00,57.7299,65.2128,66.2793,1.1433,1.5364,1.716,0.4581,0.236,0.15,0.0125,0.1926,20.22,88.0,7.591
2022-06-16 18:15:00-04:00,58.4494,64.7266,65.805,1.1856,1.7828,2.0334,0.5186,0.1829,0.1296,0.0117,0.1674,20.22,88.0,7.64
2022-06-16 18:16:00-04:00,60.4402,68.3169,69.7014,1.2552,1.7839,1.9323,0.5553,0.2026,0.1401,0.0129,0.1394,20.22,88.0,7.64
2022-06-16 18:17:00-04:00,57.8859,64.4266,65.5712,1.3103,1.8431,2.0898,0.4803,0.2331,0.1408,0.0149,0.1648,20.22,88.0,7.673
2022-06-16 18:18:00-04:00,57.1654,64.2518,65.5438,1.1758,1.5221,1.6815,0.4263,0.23,0.1294,0.0134,0.2058,20.22,88.0,7.5852
2022-06-16 18:19:00-04:00,57.3955,64.8165,66.4615,1.2512,1.7657,2.0673,0.5147,0.185,0.1374,0.0169,0.1522,20.17,88.0,7.6326
2022-06-16 18:20:00-04:00,57.0,65.347,66.5808,1.0838,1.3144,1.4538,0.5149,0.2006,0.1511,0.0151,0.1446,20.17,88.0,7.5351
2022-06-16 18:21:00-04:00,57.4307,65.9305,67.1083,1.2075,1.7894,2.0631,0.4976,0.1928,0.1332,0.0133,0.1777,20.17,88.0,7.6389
2022-06-16 18:22:00-04:00,59.0841,65.4948,66.4935,1.1586,1.6211,1.8076,0.5418,0.2061,0.1441,0.0128,0.1335,20.17,88.0,7.5916
2022-06-16 18:23:00-04:00,54.4779,62.9027,64.3311,1.0516,1.4658,1.6178,0.4665,0.2296,0.1584,0.0158,0.164,20.17,88.0,7.5839
2022-06-16 18:24:00-04:00,55.5617,63.0203,64.1968,1.1365,1.5817,1.8729,0.5061,0.218,0.1451,0.0147,0.1594,20.11,88.0,7.5797
2022-06-16 18:25:00-04:00,59.574,66.1044,67.2326,1.1551,1.7935,2.1197,0.4947,0.2325,0.1572,0.0187,0.1306,20.11,88.0,7.6229
2022-06-16 18:26:00-04:00,58.9036,65.9057,66.982,1.1085,1.586,1.7266,0.5163,0.2136,0.1522,0.0112,0.1247,20.11,88.0,7.5797
2022-06-16 18:27:00-04:00,56.75,63.1593,64.5277,1.3168,1.8402,2.0709,0.4897,0.2032,0.1586,0.0163,0.1812,20.11,88.0,7.6462
2022-06-16 18:28:00-04:00,53.3316,62.0261,63.2386,1.6923,2.4062,2.9465,0.4748,0.26,0.1498,0.0156,0.168,20.11,88.0,7.783
2022-06-16 18:29:00-04:00,56.2489,64.1522,65.7054,2.356,3.2074,3.3085,0.5081,0.229,0.153,0.016,0.14,20.11,89.0,7.6119
2022-06-16 18:30:00-04:00,57.4723,65.0096,66.0926,1.7385,2.2916,2.635,0.5182,0.2145,0.1299,0.0116,0.2083,20.11,89.0,7.1914
2022-06-16 18:31:00-04:00,58.3191,67.2631,68.663,1.639,2.3193,2.5723,0.5373,0.1929,0.145,0.0136,0.1761,20.11,89.0,7.1914
2022-06-16 18:32:00-04:00,55.015,63.092,64.4641,1.615,2.2941,2.5328,0.523,0.2246,0.1467,0.0172,0.1469,20.11,89.0,7.1914
2022-06-16 18:33:00-04:00,57.0995,66.6531,68.0853,1.2866,1.7664,2.0391,0.518,0.2229,0.151,0.0159,0.1814,20.11,89.0,6.9174
2022-06-16 18:34:00-04:00,58.7314,66.7205,68.1669,0.8767,1.1256,1.2441,0.5542,0.1972,0.1467,0.0143,0.1343,20.11,88.0,7.4716
2022-06-16 18:35:00-04:00,55.0629,63.7654,65.3689,1.1941,1.8699,2.4056,0.5049,0.2379,0.1429,0.0172,0.1604,20.11,88.0,7.6462
2022-06-16 18:36:00-04:00,54.7892,63.0131,64.7949,1.1723,1.5298,1.6484,0.4493,0.2454,0.155,0.0161,0.193,20.11,88.0,7.5767
2022-06-16 18:37:00-04:00,57.918,64.696,66.0492,1.1332,1.5832,1.8262,0.4891,0.2093,0.1381,0.0154,0.163,20.11,88.0,7.5797
2022-06-16 18:38:00-04:00,57.6055,65.2695,67.0064,1.3769,2.016,2.3419,0.4826,0.2323,0.1452,0.0163,0.1641,20.11,88.0,7.675
2022-06-16 18:39:00-04:00,58.6176,66.5187,68.3132,1.3571,2.1226,2.4184,0.4784,0.2132,0.1753,0.0166,0.1714,20.22,88.0,7.7573
2022-06-16 18:40:00-04:00,57.4787,65.1943,66.4317,1.383,1.8532,2.0661,0.5092,0.1785,0.1478,0.0146,0.1551,20.22,88.0,7.673
2022-06-16 18:41:00-04:00,57.4951,65.6597,66.8491,1.2477,1.6446,1.798,0.5119,0.1976,0.1422,0.0133,0.1333,20.22,88.0,7.5986
2022-06-16 18:42:00-04:00,56.6346,64.4989,65.2966,1.0901,1.469,1.8152,0.483,0.1991,0.1631,0.0115,0.1836,20.22,88.0,7.5839
2022-06-16 18:43:00-04:00,54.3621,63.7483,65.3651,1.3283,2.0258,2.3345,0.4625,0.2016,0.1404,0.0126,0.1717,20.22,88.0,7.7221
2022-06-16 18:44:00-04:00,56.2855,66.9298,68.1804,1.4236,2.05,2.2806,0.4814,0.2015,0.1359,0.0148,0.1855,20.22,88.0,7.7481
2022-06-16 18:45:00-04:00,59.0576,65.0388,66.1502,1.3184,1.7151,1.9033,0.4648,0.2002,0.1513,0.0115,0.1359,20.22,88.0,7.6123
2022-06-16 18:46:00-04:00,59.9056,66.2575,67.1369,1.1611,1.5625,1.8616,0.4853,0.2348,0.136,0.0123,0.1566,20.22,88.0,7.5916
2022-06-16 18:47:00-04:00,57.2439,65.1013,66.3828,1.1252,1.4912,1.6932,0.5027,0.2292,0.1498,0.0168,0.1558,20.22,88.0,7.5767
2022-06-16 18:48:00-04:00,55.1388,63.0265,64.2673,1.2035,1.7543,1.9617,0.4455,0.2285,0.1621,0.0148,0.1538,20.22,88.0,7.6326
2022-06-16 18:49:00-04:00,58.6471,66.3264,68.0749,1.1444,1.5573,1.7407,0.4894,0.2213,0.1372,0.0171,0.1959,20.33,88.0,7.6314
2022-06-16 18:50:00-04:00,56.3255,68.4104,69.5011,1.1634,1.4829,1.5633,0.4995,0.2311,0.1356,0.0158,0.1569,20.33,88.0,7.6204
2022-06-16 18:51:00-04:00,54.8168,65.9828,66.8591,0.9657,1.2847,1.4337,0.4704,0.2495,0.1224,0.0133,0.1799,20.33,88.0,7.5445
2022-06-16 18:52:00-04:00,53.9307,66.5991,68.2405,0.8975,1.1542,1.2543,0.5033,0.1891,0.1493,0.0136,0.1817,20.33,88.0,7.514
2022-06-16 18:53:00-04:00,54.2588,64.2234,66.5164,1.3517,2.0348,2.4286,0.4045,0.2002,0.1734,0.0129,0.2092,20.33,88.0,7.7573
2022-06-16 18:54:00-04:00,57.2237,65.5744,67.4769,1.1453,1.6069,1.8878,0.5153,0.1801,0.1415,0.0131,0.1635,20.28,89.0,6.976
2022-06-16 18:55:00-04:00,56.1585,65.3945,67.861,1.1683,1.609,1.8034,0.4586,0.2146,0.157,0.0157,0.1958,20.28,89.0,6.983
2022-06-16 18:56:00-04:00,54.3927,66.5152,70.1602,1.5597,2.2763,2.6797,0.4122,0.2286,0.1483,0.0205,0.2306,20.28,89.0,7.2129
2022-06-16 18:57:00-04:00,58.5392,67.6204,70.8977,1.5749,2.2595,2.6364,0.4338,0.2143,0.1473,0.0154,0.2476,20.28,89.0,7.2129
2022-06-16 18:58:00-04:00,56.574,67.1093,70.7871,1.631,2.3038,2.5867,0.3833,0.2239,0.1633,0.0158,0.26,20.28,89.0,7.2404
2022-06-16 18:59:00-04:00,56.0689,67.0039,70.5886,1.4908,1.9837,2.1667,0.3804,0.2054,0.1282,0.0133,0.2993,20.28,88.0,7.7339
2022-06-16 19:00:00-04:00,56.1099,67.6678,71.05,1.7546,2.6666,3.1102,0.4315,0.2244,0.1385,0.0141,0.2714,20.28,88.0,7.809
2022-06-16 19:01:00-04:00,54.5859,66.2805,69.8815,1.2874,1.6923,1.9767,0.3921,0.2016,0.1505,0.0206,0.3294,20.28,88.0,7.6123
2022-06-16 19:02:00-04:00,53.5673,63.1945,64.5063,1.3178,1.8375,2.2,0.4541,0.2334,0.1512,0.0165,0.1773,20.28,88.0,7.675
2022-06-16 19:03:00-04:00,56.3254,63.5846,64.5992,1.1057,1.4774,1.611,0.4766,0.2257,0.1391,0.014,0.1767,20.28,88.0,7.6062
2022-06-16 19:04:00-04:00,59.1655,65.7239,66.9038,1.1677,1.4825,1.586,0.561,0.1928,0.1239,0.0173,0.1167,20.28,88.0,7.6151
2022-06-16 19:05:00-04:00,52.9121,63.5272,64.9214,1.2707,1.6899,1.8306,0.5223,0.213,0.1382,0.0145,0.1578,20.28,88.0,7.6123
2022-06-16 19:06:00-04:00,56.3655,64.07,65.0714,1.0312,1.4518,1.6582,0.4915,0.1971,0.1432,0.0142,0.1904,20.28,88.0,7.5997
2022-06-16 19:07:00-04:00,56.2063,62.8884,63.8062,1.1578,1.7678,2.1349,0.4646,0.2047,0.146,0.0135,0.1685,20.28,88.0,7.644
2022-06-16 19:08:00-04:00,57.7488,64.0588,65.0597,1.2655,1.7975,1.9277,0.4332,0.2253,0.1571,0.0146,0.1795,20.28,88.0,7.6645
2022-06-16 19:09:00-04:00,54.9131,62.8437,63.8918,1.1028,1.6626,2.0969,0.4661,0.2594,0.1544,0.0153,0.1517,20.28,88.0,7.6174
2022-06-16 19:10:00-04:00,58.4269,68.1541,69.3297,3.8238,4.9486,5.2923,0.513,0.1734,0.1451,0.0132,0.1978,20.28,88.0,8.8889
2022-06-16 19:11:00-04:00,54.9254,67.3386,68.8746,2.4976,3.05,3.527,0.5246,0.1882,0.1334,0.0132,0.18,20.28,88.0,7.9783
2022-06-16 19:12:00-04:00,54.7365,63.0854,64.5835,1.9173,2.4825,2.6965,0.4931,0.2201,0.1519,0.0151,0.1405,20.28,88.0,7.7839
2022-06-16 19:13:00-04:00,56.0363,63.5976,64.6741,1.4863,1.9298,2.2142,0.4801,0.2039,0.1334,0.0122,0.1804,20.28,88.0,7.7213
2022-06-16 19:14:00-04:00,51.2975,61.6304,62.9652,1.3001,1.6099,1.7051,0.4832,0.2077,0.1369,0.0123,0.172,20.28,88.0,7.6046
2022-06-16 19:15:00-04:00,51.7195,62.8387,63.8371,1.2311,1.5466,1.676,0.4573,0.2316,0.1381,0.0138,0.2021,20.28,88.0,7.5938
2022-06-16 19:16:00-04:00,55.9132,65.0543,65.9526,2.3581,3.0278,3.3433,0.4865,0.1933,0.1284,0.0115,0.2076,20.28,88.0,7.9555
2022-06-16 19:17:00-04:00,56.7896,64.9989,66.1737,3.7294,4.4931,4.8177,0.5178,0.1738,0.1475,0.0137,0.1711,20.28,88.0,8.6545
2022-06-16 19:18:00-04:00,53.6539,62.7957,64.0908,2.1896,2.7386,2.9677,0.4695,0.2385,0.1516,0.018,0.1858,20.28,88.0,7.8174
2022-06-16 19:19:00-04:00,54.8593,63.7316,64.8194,1.7207,2.3594,2.7308,0.4443,0.2094,0.1594,0.0136,0.2004,20.28,88.0,7.7714
2022-06-16 19:20:00-04:00,55.8722,64.7236,65.7877,1.3365,1.644,1.9219,0.4706,0.1974,0.1581,0.0125,0.1745,20.28,88.0,7.6154
2022-06-16 19:21:00-04:00,57.9696,65.1238,66.1743,1.2765,1.9933,2.6515,0.476,0.1918,0.1528,0.0106,0.1469,20.28,88.0,7.7481
2022-06-16 19:22:00-04:00,54.6415,63.549,64.6252,1.2582,1.7837,1.9631,0.4321,0.2027,0.1639,0.0098,0.1642,20.28,88.0,7.644
2022-06-16 19:23:00-04:00,55.8991,67.2366,69.0709,1.4897,2.4629,3.0657,0.4642,0.2084,0.1555,0.0156,0.1592,20.28,88.0,7.7839
2022-06-16 19:24:00-04:00,56.9563,64.0905,65.1029,1.3207,1.8176,2.0267,0.3682,0.2232,0.1242,0.0143,0.2231,20.28,88.0,7.673
2022-06-16 19:25:00-04:00,52.8958,61.0478,62.4961,1.5191,2.1285,2.385,0.3918,0.2224,0.1726,0.0163,0.1973,20.28,88.0,7.7573
2022-06-16 19:26:00-04:00,53.8212,62.64,63.9267,1.5865,2.1594,2.3172,0.3777,0.2162,0.1357,0.0133,0.2121,20.28,88.0,7.7573
2022-06-16 19:27:00-04:00,58.4967,64.5653,65.8339,1.3522,1.816,1.9935,0.4033,0.2265,0.1616,0.0121,0.1956,20.28,88.0,7.673
2022-06-16 19:28:00-04:00,63.6237,68.6556,69.5595,1.4943,2.1829,2.5556,0.4467,0.1939,0.0963,0.013,0.1428,20.28,88.0,7.7573
2022-06-16 19:29:00-04:00,56.6318,63.0876,64.1891,1.4023,2.1497,2.4265,0.4456,0.2238,0.1569,0.0113,0.1652,20.28,88.0,7.7573
2022-06-16 19:30:00-04:00,60.7144,65.4323,66.3553,1.4559,2.3158,2.733,0.4683,0.1982,0.1392,0.0103,0.1679,20.28,88.0,7.778
2022-06-16 19:31:00-04:00,55.9684,64.4854,65.7716,1.4802,2.2005,2.5532,0.4687,0.2167,0.1471,0.0147,0.1502,20.28,88.0,7.7573
2022-06-16 19:32:00-04:00,57.0273,64.3623,65.5291,1.2293,1.7039,1.8424,0.4826,0.2412,0.145,0.0131,0.1588,20.28,88.0,7.6154
2022-06-16 19:33:00-04:00,56.0274,62.4827,63.4492,1.2517,1.6013,1.7364,0.4844,0.2344,0.1291,0.0103,0.1478,20.28,88.0,7.6046
2022-06-16 19:34:00-04:00,56.6147,64.027,65.0407,1.1524,1.4667,1.6304,0.4559,0.2222,0.1529,0.0142,0.1651,20.28,88.0,7.599
2022-06-16 19:35:00-04:00,59.6376,64.9492,66.0158,1.1596,1.5073,1.6842,0.4791,0.1745,0.1448,0.0138,0.164,20.28,88.0,7.6037
2022-06-16 19:36:00-04:00,53.4177,62.1696,63.5084,1.0054,1.3379,1.4826,0.4364,0.2097,0.1582,0.0135,0.1912,20.28,88.0,7.5641
2022-06-16 19:37:00-04:00,55.3375,65.771,67.1356,1.0736,1.42,1.581,0.4631,0.1709,0.1605,0.01,0.197,20.28,88.0,7.5969
2022-06-16 19:38:00-04:00,57.2942,67.6655,68.8366,2.2702,3.0608,3.5105,0.5083,0.1983,0.1331,0.0112,0.163,20.28,88.0,7.981
2022-06-16 19:39:00-04:00,54.4892,62.0495,63.3955,1.8579,2.5005,2.7235,0.465,0.218,0.1332,0.0148,0.202,20.28,88.0,7.7839
2022-06-16 19:40:00-04:00,56.8969,65.3978,66.3534,1.4929,2.0225,2.5235,0.4357,0.2494,0.144,0.0141,0.1884,20.28,88.0,7.7573
2022-06-16 19:41:00-04:00,58.2971,64.8526,65.8738,1.5126,2.1082,2.3226,0.481,0.2427,0.143,0.0115,0.1966,20.28,88.0,7.7573
2022-06-16 19:42:00-04:00,55.102,64.3864,65.6256,1.3505,1.7889,2.0641,0.4792,0.2159,0.1562,0.011,0.1772,20.28,88.0,7.644
2022-06-16 19:43:00-04:00,56.7835,63.9476,65.1659,2.3063,3.6005,4.1402,0.4556,0.2048,0.1567,0.0126,0.1701,20.28,88.0,8.2415
2022-06-16 19:44:00-04:00,55.941,62.5603,63.5784,3.415,4.6984,5.158,0.4071,0.2328,0.1541,0.0147,0.2007,20.28,88.0,8.7688
2022-06-16 19:45:00-04:00,56.2345,64.5272,65.7068,2.7425,3.4397,3.5742,0.4431,0.2096,0.1479,0.0143,0.1753,20.28,88.0,8.1678
2022-06-16 19:46:00-04:00,60.1567,69.6493,70.5548,2.0729,2.8337,3.2963,0.535,0.2641,0.1235,0.0157,0.1446,20.28,88.0,7.8547
2022-06-16 19:47:00-04:00,56.6564,64.9891,66.0561,1.6763,2.1623,2.3647,0.5043,0.1945,0.1337,0.0116,0.1666,20.28,88.0,7.7573
2022-06-16 19:48:00-04:00,54.6345,64.1691,65.3165,1.3741,2.0478,2.2988,0.4638,0.2096,0.1275,0.0104,0.2045,20.28,88.0,7.7573
2022-06-16 19:49:00-04:00,57.8498,70.3388,71.3275,1.0088,1.3558,1.4384,0.4886,0.2038,0.1386,0.011,0.2132,20.28,88.0,7.5752
2022-06-16 19:50:00-04:00,54.403,64.7288,66.0006,1.7815,2.2478,2.3532,0.4412,0.2164,0.1379,0.0146,0.1831,20.28,88.0,7.7666
2022-06-16 19:51:00-04:00,54.689,63.0409,64.4351,2.4153,3.037,3.326,0.4869,0.1984,0.1373,0.0125,0.1678,20.28,88.0,7.9555
2022-06-16 19:52:00-04:00,53.6303,63.4082,64.6556,1.8475,2.5478,2.9542,0.5028,0.2054,0.1405,0.0137,0.1832,20.28,88.0,7.7853
2022-06-16 19:53:00-04:00,52.5328,62.3431,63.441,1.5378,2.2679,2.6421,0.4883,0.1867,0.1477,0.0133,0.1661,20.28,88.0,7.7666
2022-06-16 19:54:00-04:00,58.7963,65.651,66.7532,1.1904,1.6831,1.9542,0.4512,0.1928,0.1515,0.0133,0.1871,20.39,88.0,7.7184
2022-06-16 19:55:00-04:00,57.4857,66.2215,67.481,1.3264,2.1301,2.6832,0.4901,0.1887,0.1488,0.0125,0.165,20.39,88.0,7.7573
2022-06-16 19:56:00-04:00,54.686,63.5804,64.8944,1.3903,2.1072,2.4724,0.4345,0.2043,0.1347,0.0152,0.1879,20.39,88.0,7.7573
2022-06-16 19:57:00-04:00,54.4311,62.3678,63.7864,1.3176,1.7367,1.8359,0.4277,0.2052,0.1311,0.0138,0.2229,20.39,88.0,7.7298
2022-06-16 19:58:00-04:00,56.0004,63.2124,64.3687,1.4969,2.0605,2.5301,0.4939,0.1922,0.1353,0.0114,0.1505,20.39,88.0,7.7573
2022-06-16 19:59:00-04:00,55.7214,62.884,63.972,1.5864,2.1182,2.3003,0.5215,0.189,0.1453,0.0112,0.1389,20.39,88.0,7.7573
2022-06-16 20:00:00-04:00,54.1983,65.3447,66.7234,1.3365,1.7078,1.8648,0.5085,0.2005,0.1451,0.0143,0.1608,20.39,88.0,7.7296
2022-06-16 20:01:00-04:00,55.5031,62.154,63.5624,1.3718,1.8714,2.2599,0.4663,0.2222,0.1529,0.0147,0.1656,20.39,88.0,7.7487
2022-06-16 20:02:00-04:00,53.6555,62.0026,63.5072,1.5839,2.2336,2.3915,0.4754,0.2038,0.1367,0.0131,0.176,20.39,88.0,7.7781
2022-06-16 20:03:00-04:00,54.4909,63.9735,65.6864,1.3949,1.8932,2.0531,0.5255,0.1844,0.1363,0.0116,0.1717,20.39,88.0,7.7487
2022-06-16 20:04:00-04:00,52.3783,62.5057,64.4061,1.3893,2.0492,2.4305,0.4857,0.2112,0.1294,0.0132,0.2142,20.39,88.0,7.7573
2022-06-16 20:05:00-04:00,55.059,63.4985,65.2488,1.4428,2.265,2.4634,0.5195,0.1787,0.1304,0.0136,0.1721,20.39,88.0,7.7921
2022-06-16 20:06:00-04:00,56.1477,63.6637,65.3005,1.1979,1.5838,1.6544,0.5002,0.1614,0.1268,0.0124,0.1926,20.39,88.0,7.6918
2022-06-16 20:07:00-04:00,49.897,60.9805,62.6664,1.2989,1.7566,2.0171,0.4749,0.2163,0.1299,0.0139,0.1828,20.39,88.0,7.7376
2022-06-16 20:08:00-04:00,51.4046,60.8659,62.594,1.2518,1.7514,2.0226,0.4529,0.2171,0.1315,0.0115,0.2106,20.39,88.0,7.7376
2022-06-16 20:09:00-04:00,55.2509,62.3369,63.7906,1.1523,1.4007,1.4246,0.4586,0.2013,0.1063,0.0107,0.2289,20.39,88.0,7.6195
2022-06-16 20:10:00-04:00,55.9505,64.6345,65.9948,1.2695,1.6971,1.8921,0.5228,0.1853,0.1385,0.0118,0.1635,20.39,88.0,7.7177
2022-06-16 20:11:00-04:00,53.3408,63.5856,65.1634,2.3821,3.4811,4.0411,0.4954,0.1845,0.1491,0.0138,0.1544,20.39,88.0,8.1922
2022-06-16 20:12:00-04:00,55.6827,66.9885,68.4848,2.4772,3.2602,3.5765,0.5162,0.1788,0.1425,0.0109,0.1953,20.39,88.0,8.0817
2022-06-16 20:13:00-04:00,56.4781,64.2665,65.8566,1.8922,2.4446,2.5423,0.5213,0.1682,0.1493,0.0138,0.1629,20.39,88.0,7.7803
2022-06-16 20:14:00-04:00,53.4321,63.4427,65.5334,1.4126,1.7396,1.9534,0.499,0.2014,0.1337,0.0155,0.1724,20.39,88.0,7.7298
2022-06-16 20:15:00-04:00,54.183,63.5765,65.1748,1.3637,1.9051,2.2875,0.4749,0.2039,0.1376,0.0123,0.1972,20.39,88.0,7.7483
2022-06-16 20:16:00-04:00,56.0922,64.2343,65.7808,1.5773,2.1701,2.4202,0.4959,0.2086,0.12,0.0112,0.1967,20.39,88.0,7.7666
2022-06-16 20:17:00-04:00,50.5471,60.9005,62.744,1.4312,2.1119,2.5407,0.4404,0.2201,0.141,0.0121,0.205,20.39,88.0,7.7573
2022-06-16 20:18:00-04:00,51.5459,61.4049,63.2272,1.5044,2.3849,2.768,0.4546,0.1994,0.1271,0.0098,0.2366,20.39,88.0,7.77
2022-06-16 20:19:00-04:00,57.2014,63.4558,64.3209,1.4318,1.9622,2.2015,0.4858,0.2166,0.1126,0.0112,0.1833,20.22,88.0,7.6927
2022-06-16 20:20:00-04:00,50.6944,61.2973,62.4572,1.3243,1.6486,1.7604,0.4939,0.2161,0.1453,0.0113,0.1814,20.22,88.0,7.5986
2022-06-16 20:21:00-04:00,52.2643,62.4586,63.9708,1.2745,1.5978,1.7716,0.4918,0.2161,0.1357,0.0177,0.1482,20.22,88.0,7.5986
2022-06-16 20:22:00-04:00,51.4707,62.0509,63.2035,1.2104,1.5846,1.8018,0.4812,0.1969,0.1392,0.0103,0.1964,20.22,88.0,7.5986
2022-06-16 20:23:00-04:00,54.9387,64.9048,65.9794,1.3089,1.9509,2.372,0.5102,0.1989,0.141,0.0105,0.1521,20.22,88.0,7.6927
2022-06-16 20:24:00-04:00,53.7587,63.1979,64.9388,1.9496,3.1414,3.5795,0.5064,0.2125,0.1319,0.0155,0.1704,20.28,88.0,8.0368
2022-06-16 20:25:00-04:00,51.8068,61.0452,62.2289,1.9856,2.8638,3.1857,0.5043,0.2046,0.1489,0.013,0.1771,20.28,88.0,7.8647
2022-06-16 20:26:00-04:00,53.8245,62.7518,64.0498,1.426,2.0656,2.4391,0.5068,0.1923,0.154,0.0127,0.1656,20.28,88.0,7.7573
2022-06-16 20:27:00-04:00,52.5756,61.9396,63.0733,1.3482,1.8948,2.1823,0.4604,0.234,0.1355,0.0121,0.215,20.28,88.0,7.7077
2022-06-16 20:28:00-04:00,56.4038,62.7028,63.7148,2.1366,3.6844,4.3424,0.4959,0.2277,0.1058,0.0142,0.1741,20.28,88.0,8.2794
2022-06-16 20:29:00-04:00,57.2128,63.7573,64.7788,3.075,4.6592,5.2773,0.5117,0.212,0.1289,0.0106,0.17,20.22,89.0,8.4764
2022-06-16 20:30:00-04:00,51.193,60.6582,61.8793,5.3767,8.0888,9.113,0.4979,0.2439,0.1429,0.0116,0.1707,20.22,89.0,9.889
2022-06-16 20:31:00-04:00,52.97,63.0859,64.7781,4.6889,5.9658,6.202,0.5118,0.1861,0.1334,0.0127,0.1671,20.22,89.0,9.4179
2022-06-16 20:32:00-04:00,52.9964,60.9001,61.9027,2.645,3.5408,3.9866,0.5061,0.2261,0.1362,0.013,0.1615,20.22,89.0,7.7556
